phone,email,call_attempt,lead_score
7379871125,priya9272@gmail.com,3,82
6401495150,rahul6180@gmail.com,2,38
1234567890,anita6926@yahoo.com,1,93
49080630,meera3439@yahoo.com,4,78
7453456944,vijay7769@outlook.com,0,51
9851561131,rohit4208@protonmail.com,1,67
8899984635,sneha6042@protonmail.com,2,29
98A76B321C,rahul9569@outlook.com,4,73
9233476356,@gmail.com,1,23
7177286627,deepak261@gmail.com,3,38
7786930034,vijay2256@protonmail.com,0,68
7481734646,test@,3,55
8432429824,anita2899@yahoo.com,4,81
9547714757,deepak1265@yahoo.com,0,85
7708356474,rahul1833@outlook.com,2,10
99999,priya3374@outlook.com,0,55
8863275100,arjun2378@gmail.com,5,98
60013948,deepak1780@protonmail.com,3,37
6088255334,deepak8022@outlook.com,4,98
99999,meera929@yahoo.com,4,39
6420724178,sneha7876@gmail.com,0,19
6737384382,anita9496@yahoo.com,5,63
25411965,sneha1533@yahoo.com,3,68
6312752053,anita503@gmail.com,2,86
7758374452,rohit19@protonmail.com,3,67
6070225948,priya2341@yahoo.com,0,86
6197698991,vijay6068@yahoo.com,4,0
8054635616,anita1231@yahoo.com,4,37
8022462988,@gmail.com,2,16
8138564696,priya1511@yahoo.com,4,17
08057510,sneha7861@protonmail.com,2,33
9723971890,rahul1073@protonmail.com,1,14
6297313828,arjun6253@outlook.com,0,2
7757972025,rahul9098@protonmail.com,3,6
6256344236,deepak2019@protonmail.com,5,49
9346567512,arjun8546@gmail.com,1,26
9509188532,arjun1933@outlook.com,2,60
98A76B321C,deepak6122@yahoo.com,5,86
1234567890,vijay7470@outlook.com,3,89
6223568473,sneha8057@outlook.com,1,92
99999,vijay4741@protonmail.com,0,36
9180363222,priya2840@yahoo.com,0,71
6073016055,anita1773@outlook.com,5,28
6387746575,sneha5093@outlook.com,3,78
17350234,sneha6357@outlook.com,0,9
104395453723,rahul516@gmail.com,0,23
6292082289,priya4038@protonmail.com,4,61
6856779057,meera3386@protonmail.com,1,62
8878665119,deepak9748@gmail.com,0,23
6604092258,meera2447@yahoo.com,1,87
7618428178,test@,0,56
6690699449,sneha3131@gmail.com,5,40
7727115675,arjun7967@gmail.com,4,39
6983152957,meera4801@outlook.com,0,15
9890623578,sneha9440@gmail.com,0,18
8153657480,vijay4672@yahoo.com,2,69
7955056171,kiran814@outlook.com,4,37
8554171047,kiran8871@outlook.com,3,73
8177708358,anita2993@gmail.com,1,36
6810025706,rohit9178@outlook.com,2,89
7472718593,priya2984@outlook.com,3,20
6931610037,test@,2,44
9221014873,@gmail.com,5,34
57806785,arjun2239@yahoo.com,4,58
9330278574,abc@abc,0,90
8712754562,test@,2,98
9656632282,priya4842@gmail.com,1,52
8499955212,@gmail.com,2,33
6744148090,rohit6086@protonmail.com,0,57
9011688670,anita5848@outlook.com,1,96
9911667108,anita8515@gmail.com,5,27
7747204972,rohit4310@outlook.com,4,89
6649258026,anita7946@outlook.com,2,11
8771316068,abc@abc,4,52
7494183748,anita3861@outlook.com,1,75
8538943001,deepak8795@protonmail.com,0,65
8025780592,meera8154@protonmail.com,4,81
807349323576,vijay6661@outlook.com,5,46
7869112499,rahul2431@yahoo.com,1,97
6869592607,kiran8443@gmail.com,1,95
1234567890,rohit1213@yahoo.com,0,30
9037934304,rahul5620@protonmail.com,1,0
6728272271,sneha2410@gmail.com,1,97
9451267841,anita4637@protonmail.com,5,37
6572728047,deepak6550@protonmail.com,2,31
8227207260,deepak2619@gmail.com,1,80
430950084683,deepak7752@gmail.com,5,30
6405152750,anita6160@gmail.com,5,53
8450326714,arjun9525@protonmail.com,2,82
8446247689,anita8764@protonmail.com,5,96
9032358589,sneha9193@gmail.com,5,69
8341322917,meera2800@outlook.com,3,53
7875080884,rohit4339@protonmail.com,5,39
6421861538,@gmail.com,3,52
98A76B321C,anita4088@protonmail.com,2,55
82115528,arjun1068@protonmail.com,5,37
371425781140,meera8092@yahoo.com,5,12
9895927902,meera7752@gmail.com,2,53
6833251341,vijay9341@gmail.com,3,44
9374171297,sneha1107@gmail.com,3,15
73778610,kiran1194@outlook.com,2,16
98A76B321C,arjun5084@protonmail.com,3,53
6947788580,sneha1021@yahoo.com,5,87
98A76B321C,rahul2830@protonmail.com,2,88
8853081741,test@,1,57
6720527034,vijay9500@protonmail.com,1,12
6597598401,kiran1587@protonmail.com,5,5
14435614,meera3912@gmail.com,0,31
7251414883,rohit5680@protonmail.com,2,44
6893917025,rahul4854@yahoo.com,4,93
8471524817,vijay1049@protonmail.com,5,47
6201070816,deepak902@protonmail.com,3,79
6629498468,deepak6811@outlook.com,2,97
6634797500,sneha6474@outlook.com,5,73
98A76B321C,priya5067@outlook.com,4,86
8549784646,abc@abc,2,39
8560452242,test@,1,57
8667456880,priya8360@gmail.com,0,66
99999,meera9048@yahoo.com,5,9
6830532420,vijay5942@outlook.com,3,99
8064376873,priya3327@gmail.com,2,32
6591522733,deepak4396@outlook.com,1,37
6681867178,arjun7569@protonmail.com,0,66
9809203806,test@,2,21
8458781305,anita4627@protonmail.com,0,78
90424329,priya6266@protonmail.com,2,75
7191059008,meera7294@gmail.com,1,59
8811992294,deepak3853@protonmail.com,1,77
076480663886,rohit4023@protonmail.com,2,30
1234567890,arjun1293@outlook.com,5,32
98A76B321C,vijay45@gmail.com,0,74
6774577830,test@,3,11
8089994629,kiran5873@outlook.com,2,17
8528834148,meera6389@gmail.com,5,74
6603725996,priya3940@yahoo.com,0,97
7367090933,priya4637@yahoo.com,4,15
8469842031,usergmail.com,1,20
7441271034,priya7741@gmail.com,3,53
8567944302,@gmail.com,1,52
7976805061,vijay3724@protonmail.com,1,59
6398160162,priya3466@outlook.com,5,76
6801493224,kiran1365@yahoo.com,4,14
8099915941,arjun1111@gmail.com,3,48
99999,meera7862@outlook.com,2,43
8805309239,rahul1258@yahoo.com,4,18
8791820813,meera7253@gmail.com,3,31
8318476715,rahul9109@yahoo.com,2,95
8060597907,abc@abc,1,98
23708610,deepak7646@protonmail.com,0,16
8167533132,kiran2435@gmail.com,4,75
6857525248,hello@domain,4,59
6273823710,vijay7727@gmail.com,2,50
7322549438,arjun4749@outlook.com,2,29
1234567890,anita526@yahoo.com,1,27
6791113387,arjun762@protonmail.com,1,45
7329960853,anita2266@outlook.com,5,64
6576075322,kiran2101@outlook.com,5,3
9753015724,arjun3798@yahoo.com,3,40
9472706444,abc@abc,5,11
7196729299,kiran2788@outlook.com,3,87
9423330506,kiran8838@outlook.com,3,35
8162162112,test@,4,14
8382754037,arjun7790@outlook.com,0,22
8598131315,anita4206@gmail.com,5,33
8577609404,rohit2728@outlook.com,4,68
8450691017,rahul2822@protonmail.com,3,91
7637291761,rohit8885@gmail.com,3,30
184604839521,anita4754@gmail.com,4,77
99999,sneha813@gmail.com,0,82
8538526116,anita5147@outlook.com,3,30
88313658,kiran8877@yahoo.com,2,15
648431624730,priya2100@outlook.com,3,44
9492595461,rohit344@outlook.com,3,60
8899847033,priya4660@yahoo.com,3,76
7353567772,usergmail.com,5,90
9592942238,sneha8109@yahoo.com,0,81
61064272,vijay7226@yahoo.com,1,21
9346227237,usergmail.com,4,15
6152343319,priya2135@outlook.com,1,52
224453240886,sneha2258@gmail.com,2,8
98A76B321C,vijay6724@outlook.com,2,57
9952233663,test@,1,67
6429671757,meera9015@gmail.com,4,79
6917961286,sneha6152@protonmail.com,2,53
6457883986,kiran7434@outlook.com,5,57
8718786614,test@,3,16
9276133367,anita2488@protonmail.com,1,48
1234567890,deepak2459@gmail.com,0,38
6658409569,@gmail.com,5,18
99999,deepak7800@outlook.com,0,36
7238517163,usergmail.com,2,80
525164218327,deepak481@gmail.com,5,68
9841530072,abc@abc,1,35
99999,anita5152@gmail.com,5,95
7515887235,arjun410@outlook.com,4,63
9151906571,test@,3,100
7644956736,priya5537@gmail.com,2,11
228908710064,vijay8641@outlook.com,1,64
6432364118,vijay3330@protonmail.com,3,57
9636690023,arjun8237@outlook.com,0,76
6733908185,priya162@protonmail.com,3,82
6285991506,rohit1877@gmail.com,2,20
1234567890,deepak1663@protonmail.com,5,25
7155452191,sneha3741@outlook.com,4,92
9161934546,vijay8977@outlook.com,5,14
99999,kiran6638@gmail.com,0,54
99999,kiran175@gmail.com,2,38
6898390669,abc@abc,2,87
7781876061,anita1903@gmail.com,4,67
6608920599,vijay1156@protonmail.com,2,74
8946512856,rahul1878@protonmail.com,3,83
9353876791,rohit6921@outlook.com,1,89
9197135662,rohit7484@outlook.com,2,67
8035118736,anita4062@protonmail.com,0,8
9843116309,rahul6788@gmail.com,3,76
6036626447,anita5292@protonmail.com,3,96
9306397377,vijay8955@yahoo.com,4,84
7834663729,sneha7824@outlook.com,4,97
9887166900,vijay7214@outlook.com,3,5
9296842984,rohit4910@gmail.com,3,49
9666816138,meera3288@outlook.com,1,41
7619095827,abc@abc,3,13
98A76B321C,kiran5660@yahoo.com,2,34
8479167343,rohit3015@gmail.com,1,56
8286215582,rahul4201@gmail.com,4,33
8858238358,meera2594@yahoo.com,0,65
99999,priya6403@protonmail.com,1,55
7534604404,arjun3653@outlook.com,3,53
9284338630,priya2200@outlook.com,3,58
8232512649,deepak6886@gmail.com,4,90
9096473186,kiran3208@protonmail.com,1,26
6564213089,priya1139@yahoo.com,3,38
8624396094,kiran200@protonmail.com,3,95
98A76B321C,kiran9710@yahoo.com,2,23
8952041166,sneha9776@outlook.com,2,79
7852626807,anita67@gmail.com,5,43
8572209162,arjun1214@outlook.com,3,36
67873990,kiran8046@protonmail.com,4,99
6121547041,kiran3202@outlook.com,5,22
8021451315,arjun7212@outlook.com,5,11
98A76B321C,deepak5853@yahoo.com,2,72
9360347034,anita2935@outlook.com,0,19
6385510423,meera3300@outlook.com,2,5
8258142322,test@,4,92
9882101718,sneha6036@outlook.com,4,97
8998415744,kiran6139@protonmail.com,2,75
7641663905,kiran2067@yahoo.com,3,87
7785419961,rahul5178@gmail.com,3,37
9511734632,arjun6259@protonmail.com,4,55
9452049992,anita5358@protonmail.com,0,74
21923598,arjun3647@gmail.com,0,64
7673255879,deepak7722@outlook.com,3,11
9917267975,sneha6062@gmail.com,0,6
9291102424,rahul2302@yahoo.com,1,11
9089234248,anita5503@gmail.com,2,60
6978877172,vijay2469@yahoo.com,2,79
8411765675,deepak3750@protonmail.com,1,96
9180532716,priya5835@outlook.com,0,72
98A76B321C,deepak461@protonmail.com,4,18
7292683649,meera8590@outlook.com,2,71
7420503548,kiran5481@yahoo.com,5,98
7369410139,kiran2253@outlook.com,4,85
6057124771,meera6061@gmail.com,4,60
8432995724,meera4375@outlook.com,0,13
7501120107,test@,3,32
8433551524,sneha3890@protonmail.com,4,45
8235685214,priya6080@protonmail.com,3,94
9170175333,rahul7060@yahoo.com,4,88
8940410259,arjun3943@yahoo.com,1,94
8074816981,anita5294@gmail.com,1,70
6199941516,sneha7186@protonmail.com,0,50
6266316500,rohit4786@protonmail.com,0,58
8866111460,sneha8696@outlook.com,0,26
9810796712,anita302@outlook.com,2,100
6914719801,anita2890@protonmail.com,5,97
9870439294,vijay8452@protonmail.com,2,47
8646560709,sneha2907@outlook.com,0,78
1234567890,vijay2046@yahoo.com,3,67
9858201156,usergmail.com,0,66
8689531320,sneha1406@outlook.com,0,55
8758959060,rohit7886@protonmail.com,5,9
9731469708,test@,4,28
7636210884,arjun7962@gmail.com,3,100
1234567890,arjun4332@outlook.com,4,46
22967696,rahul1467@outlook.com,1,11
62805090,anita8763@outlook.com,0,46
7133359002,@gmail.com,2,87
7603301944,rahul4417@yahoo.com,5,96
6352447803,anita6268@protonmail.com,1,25
9855246413,kiran4429@yahoo.com,2,11
6482126704,deepak909@protonmail.com,2,69
7941196384,meera8143@gmail.com,2,18
18083016,arjun6663@gmail.com,1,53
7474402700,hello@domain,4,30
6939917646,anita5006@protonmail.com,2,32
9968113773,rahul8818@gmail.com,0,8
9327654929,vijay5871@yahoo.com,3,47
1234567890,deepak2050@gmail.com,1,55
99999,priya2740@yahoo.com,3,59
50973972,deepak8327@gmail.com,1,5
9294319246,rohit417@gmail.com,0,8
9319469960,usergmail.com,4,94
9159616054,sneha820@outlook.com,5,9
99999,rahul5897@gmail.com,3,11
7015277870,rahul4551@yahoo.com,2,26
98A76B321C,kiran5356@gmail.com,2,25
8024168562,usergmail.com,3,39
6749050003,sneha6241@gmail.com,4,5
31831400,rohit7969@gmail.com,1,88
7939891074,meera2073@protonmail.com,3,1
6053094946,rohit8761@yahoo.com,2,38
6386889702,rohit5456@gmail.com,4,51
6434793457,arjun3560@outlook.com,2,8
6560642729,rahul1127@gmail.com,4,98
8443554845,rahul74@gmail.com,3,36
6147902590,kiran4368@yahoo.com,0,29
9719901561,arjun3286@protonmail.com,5,10
9374247264,rohit4215@outlook.com,3,31
98A76B321C,deepak7681@yahoo.com,0,14
9963340750,rahul1707@gmail.com,5,60
98A76B321C,sneha4077@gmail.com,0,16
7817585322,priya2202@yahoo.com,3,5
8670308387,rahul6048@yahoo.com,3,94
6950478421,rohit9431@protonmail.com,1,69
7991973299,hello@domain,0,2
8928695781,deepak1687@yahoo.com,2,38
8964946508,rohit3971@gmail.com,3,21
8804471396,vijay6408@yahoo.com,2,32
7333053009,anita419@outlook.com,2,66
1234567890,rahul697@outlook.com,0,75
1234567890,kiran3094@outlook.com,0,2
275606954615,vijay5292@outlook.com,4,30
6976439204,test@,5,16
8126331230,meera4685@yahoo.com,3,90
7744138678,deepak4727@outlook.com,2,87
6437621954,priya9578@yahoo.com,1,45
7864880199,rahul3597@gmail.com,4,1
8398482852,vijay9587@protonmail.com,3,84
6404366901,vijay140@protonmail.com,3,70
6982767412,priya9230@yahoo.com,5,55
6262760915,meera3251@gmail.com,1,56
9784293997,kiran3320@protonmail.com,5,32
6592168741,abc@abc,0,79
6126779016,sneha9779@gmail.com,5,3
9708865972,anita407@gmail.com,1,10
7887156870,@gmail.com,3,42
8577912475,anita1935@yahoo.com,3,81
7217490230,meera523@protonmail.com,2,87
714118685073,priya451@yahoo.com,2,0
8415918670,rahul815@gmail.com,0,69
1234567890,rahul1356@gmail.com,4,43
9335910594,meera9055@outlook.com,4,90
7025416237,sneha2532@gmail.com,3,2
7844197357,anita7437@protonmail.com,5,17
9589629126,kiran9194@outlook.com,5,15
7688310237,priya4352@yahoo.com,4,42
8310613251,rohit3025@gmail.com,5,54
7440003505,test@,2,95
7586028016,test@,5,27
8431912128,deepak9727@gmail.com,0,2
99999,deepak3225@gmail.com,1,70
8550608685,vijay3106@gmail.com,3,56
9466030773,kiran4589@outlook.com,1,25
98A76B321C,meera9432@gmail.com,2,4
7322883498,kiran31@outlook.com,5,73
1234567890,priya2621@yahoo.com,1,76
8967026407,rohit5111@gmail.com,1,61
9612350998,priya803@outlook.com,0,76
79945972,priya8560@outlook.com,0,66
99999,arjun9173@protonmail.com,5,41
385099276987,rahul2895@outlook.com,0,86
8363840532,anita6436@gmail.com,0,92
9248217212,rahul4763@protonmail.com,5,70
7490515323,sneha9723@outlook.com,2,53
1234567890,anita8187@yahoo.com,0,60
7419080910,rahul8246@gmail.com,1,78
6426779384,kiran1056@protonmail.com,3,7
9599410397,hello@domain,1,71
1234567890,deepak9443@protonmail.com,1,17
857182088536,kiran9641@outlook.com,1,43
1234567890,priya4408@outlook.com,1,30
9665589592,kiran4980@yahoo.com,2,86
6109267273,arjun7289@outlook.com,5,29
8751222196,sneha3071@protonmail.com,3,96
8537532396,test@,2,60
8195198119,anita3788@outlook.com,0,11
98A76B321C,rahul5898@yahoo.com,4,14
99999,sneha8941@yahoo.com,1,41
8493138485,anita2220@outlook.com,3,70
8528611072,sneha7377@gmail.com,2,98
99999,priya2594@gmail.com,0,62
99999,rahul943@yahoo.com,5,42
8914599494,anita9710@yahoo.com,2,70
38526331,meera5468@yahoo.com,5,61
98A76B321C,meera9710@protonmail.com,0,8
583200910970,rahul121@protonmail.com,5,74
9789788363,arjun9578@yahoo.com,4,86
8338454265,meera8388@yahoo.com,1,78
9445149369,deepak5960@gmail.com,2,24
98A76B321C,priya436@outlook.com,2,8
38179983,priya462@gmail.com,5,73
1234567890,sneha1598@protonmail.com,5,34
7593460032,test@,2,24
1234567890,vijay8920@protonmail.com,4,35
9050359651,kiran6191@outlook.com,2,27
6935594742,anita8861@outlook.com,3,78
9144427456,priya8630@outlook.com,5,93
29653719,meera6362@protonmail.com,4,24
7125250492,vijay1998@protonmail.com,1,55
8196685335,rohit8435@gmail.com,3,73
7620094075,priya675@outlook.com,3,12
9422491870,vijay5343@protonmail.com,0,31
9541290942,sneha3460@gmail.com,2,49
98A76B321C,sneha7099@outlook.com,4,72
313442452705,priya2840@gmail.com,5,5
6384365537,priya3712@protonmail.com,5,13
7376652462,anita2708@protonmail.com,3,31
1234567890,rahul7892@gmail.com,0,10
6598302866,sneha6974@yahoo.com,3,60
8672324345,meera2758@gmail.com,4,6
9577603093,deepak4092@gmail.com,3,80
9769648053,priya2069@protonmail.com,4,9
428413327571,rohit2221@gmail.com,4,16
6667444498,@gmail.com,2,86
99999,rahul1980@yahoo.com,0,5
9808904464,rohit8107@yahoo.com,0,60
8430036216,kiran880@gmail.com,1,0
8079165744,arjun602@outlook.com,2,83
6988302246,sneha1913@gmail.com,1,42
7888832649,rahul4484@gmail.com,4,87
31504166,meera8444@outlook.com,1,59
7377013863,sneha2825@yahoo.com,1,59
8537120167,kiran4237@outlook.com,4,40
9887166900,vijay7214@outlook.com,5,80
6223219598,sneha8299@yahoo.com,5,78
6781390254,arjun4491@outlook.com,3,98
7603961982,vijay80@yahoo.com,2,100
8952702143,anita1903@yahoo.com,3,7
8805738196,kiran378@gmail.com,4,84
9214259999,test@,1,21
7346739748,sneha6635@outlook.com,0,49
1234567890,priya4669@protonmail.com,4,67
667546877028,anita7196@outlook.com,3,28
99999,arjun1550@outlook.com,5,72
7101448813,usergmail.com,0,56
9419170960,kiran9639@gmail.com,0,44
6275166535,usergmail.com,1,74
7470981532,@gmail.com,3,25
1234567890,rohit897@outlook.com,4,50
8998785368,meera7752@protonmail.com,1,93
7034581578,kiran7639@yahoo.com,3,95
01216702,rahul1124@yahoo.com,1,89
8217198351,rahul6438@yahoo.com,2,77
1234567890,meera5674@protonmail.com,5,77
99999,deepak7128@protonmail.com,2,9
8830842290,vijay7317@outlook.com,0,41
9936324563,arjun6179@protonmail.com,4,29
9926102083,meera3589@protonmail.com,0,36
8227612247,meera4170@yahoo.com,5,40
6622422385,deepak7026@yahoo.com,4,75
9843408078,arjun7741@protonmail.com,0,43
195747843941,sneha5561@gmail.com,4,3
7487742786,kiran9158@gmail.com,1,12
375807877409,kiran9702@outlook.com,1,32
55389228,kiran4863@outlook.com,4,72
7571932505,rahul4486@yahoo.com,0,10
7444411341,rohit4608@yahoo.com,3,59
9860820340,deepak7529@yahoo.com,2,89
9504618257,hello@domain,5,11
8033064543,priya6673@outlook.com,5,77
6328271377,vijay1082@protonmail.com,5,53
98A76B321C,kiran3862@gmail.com,5,32
9797408486,arjun9298@gmail.com,3,61
8798160856,usergmail.com,1,34
9126527261,abc@abc,2,95
9007383504,kiran7947@outlook.com,2,32
99999,meera547@outlook.com,0,3
8592640282,rohit4316@protonmail.com,0,95
8262290205,arjun7322@outlook.com,3,43
8290583141,kiran3612@gmail.com,5,11
99999,meera1569@gmail.com,2,2
98A76B321C,kiran6747@outlook.com,3,23
6188723396,kiran8065@protonmail.com,2,66
116890667585,kiran2477@gmail.com,1,53
7823499294,meera6243@protonmail.com,5,91
9672976452,kiran1004@gmail.com,5,50
7033179517,rahul6687@protonmail.com,3,97
7276763070,hello@domain,1,77
9579480620,anita9751@yahoo.com,5,19
6829057883,kiran3825@yahoo.com,1,90
98A76B321C,anita5689@yahoo.com,2,70
7988220177,priya4024@outlook.com,1,8
7318385616,deepak2654@protonmail.com,4,55
6099437220,anita4474@gmail.com,2,4
1234567890,deepak9197@protonmail.com,4,52
9756413659,arjun8953@outlook.com,5,50
98A76B321C,rohit7069@protonmail.com,5,24
7041547702,arjun9730@yahoo.com,4,49
98A76B321C,vijay875@protonmail.com,5,93
100793113561,rohit8@outlook.com,4,28
98A76B321C,meera2229@outlook.com,2,20
1234567890,rahul1279@gmail.com,0,59
8242962192,anita6139@protonmail.com,1,41
343770469680,meera1667@outlook.com,0,68
559708591503,rohit2143@protonmail.com,0,30
8817653007,rohit4539@outlook.com,0,44
1234567890,anita7998@outlook.com,2,70
9011838246,arjun6707@protonmail.com,1,82
6245317453,priya9706@outlook.com,3,28
1234567890,rahul6471@protonmail.com,1,1
7049061750,arjun3297@yahoo.com,3,7
8000813662,usergmail.com,0,24
9456122308,hello@domain,1,8
6253679966,rohit7391@outlook.com,5,8
7201178769,anita322@outlook.com,4,70
156608020868,rohit231@protonmail.com,0,15
8143710531,test@,4,81
7283346827,arjun8256@gmail.com,1,62
7428035631,priya2970@outlook.com,1,60
6240083514,sneha1099@protonmail.com,0,31
9960397511,deepak1314@yahoo.com,2,6
7945457800,arjun470@gmail.com,0,37
7529985955,meera6494@gmail.com,1,14
7673622714,meera8668@outlook.com,2,95
8462218415,arjun3200@outlook.com,2,9
99999,sneha6591@protonmail.com,0,70
7350053289,priya9243@yahoo.com,5,49
1234567890,deepak9697@protonmail.com,4,61
6084701001,sneha6437@protonmail.com,2,19
9618822259,priya7500@gmail.com,5,97
6024224956,deepak618@protonmail.com,4,95
7519296096,anita9731@gmail.com,1,4
352956721908,deepak3778@outlook.com,1,83
9796958538,test@,4,78
1234567890,anita3410@gmail.com,4,11
98A76B321C,vijay4026@yahoo.com,5,30
7290097015,arjun948@outlook.com,2,19
98A76B321C,anita3310@yahoo.com,0,22
6183927753,rohit5566@gmail.com,0,76
6043513432,@gmail.com,2,88
1234567890,arjun703@outlook.com,5,66
7710899584,priya6505@protonmail.com,4,74
7854185074,@gmail.com,3,96
7099038250,rahul6087@protonmail.com,5,3
7014301154,test@,3,40
6032647961,anita9647@yahoo.com,1,92
6347670323,meera3186@gmail.com,4,46
8951158222,vijay2460@outlook.com,5,33
89451491,arjun1835@yahoo.com,1,55
63217608,priya246@yahoo.com,4,65
8272084917,anita2644@protonmail.com,4,57
9962526152,anita1460@yahoo.com,0,34
99999,vijay1970@protonmail.com,1,18
9396456055,deepak8693@outlook.com,0,17
6525243487,deepak2416@gmail.com,5,58
7472254522,hello@domain,3,74
98A76B321C,priya8950@gmail.com,1,7
9268812106,sneha4406@outlook.com,4,62
6246501500,rahul2860@gmail.com,1,1
8516477868,rahul1251@yahoo.com,2,22
02031901,vijay6272@outlook.com,1,19
1234567890,sneha9146@outlook.com,2,42
1234567890,deepak460@outlook.com,1,30
